epoch,train_loss,val_loss,val_wer,lr,time_elapsed
0,,422.5836181640625,1.2156050205230713,0.0001,18.77
1,615.6248168945312,227.8624267578125,0.9637774229049683,0.0001,38.12
2,337.59088134765625,172.24534606933594,0.9386740326881409,0.0001,57.72
3,210.78775024414062,147.06361389160156,0.9273296594619751,0.0001,77.13
4,167.75534057617188,124.3282470703125,0.9110499620437622,0.0001,96.44
5,144.56837463378906,104.5672378540039,0.9037224650382996,0.0001,115.94
6,125.79850769042969,89.13874816894531,0.9088032245635986,0.0001,134.99
7,110.25409698486328,77.71346282958984,0.9212146997451782,0.0001,154.63
8,98.0162353515625,69.4146957397461,0.9226829409599304,0.0001,173.64
9,88.66009521484375,63.348182678222656,0.9218560457229614,0.0001,192.68
10,81.54859924316406,58.81763458251953,0.9224802851676941,0.0001,212.55
11,76.08638763427734,55.33567810058594,0.9235450029373169,0.0001,231.51
12,71.80742645263672,52.5827751159668,0.9232844114303589,0.0001,250.78
13,68.37499237060547,50.35391616821289,0.9208800792694092,0.0001,270.46
14,65.5577621459961,48.51408767700195,0.9229239225387573,0.0001,289.46
15,63.19698715209961,46.96974182128906,0.9220625758171082,0.0001,310.24
16,61.183372497558594,45.65485763549805,0.9199662208557129,0.0001,330.29
17,59.43974685668945,44.521305084228516,0.9168488383293152,0.0001,349.5
18,57.9091796875,43.53450012207031,0.9158130884170532,0.0001,369.24
19,56.54989242553711,42.6667594909668,0.9149934649467468,0.0001,386.28
20,55.33055877685547,41.89700698852539,0.9118749499320984,0.0001,405.49
21,54.22633743286133,41.20924377441406,0.910426914691925,0.0001,425.31
22,53.218467712402344,40.58979034423828,0.9094754457473755,0.0001,444.46
23,52.291893005371094,40.028411865234375,0.9086382389068604,0.0001,463.98
24,51.43504333496094,39.51689529418945,0.9078365564346313,0.0001,483.58
25,50.63798522949219,39.046875,0.9083822965621948,0.0001,502.67
26,49.893470764160156,38.615108489990234,0.906929612159729,0.0001,522.29
27,49.19477081298828,38.214847564697266,0.9068641066551208,0.0001,541.71
28,48.53664016723633,37.8446044921875,0.9060807228088379,0.0001,558.27
29,47.91482162475586,37.498538970947266,0.9056832194328308,0.0001,577.76
30,47.32514953613281,37.17643737792969,0.9048025012016296,0.0001,595.21
31,46.76468276977539,36.873722076416016,0.9053482413291931,0.0001,612.17
32,46.230438232421875,36.5900993347168,0.9036598801612854,0.0001,628.94
33,45.719749450683594,36.32232666015625,0.9031485319137573,0.0001,646.16
34,45.2310676574707,36.0701789855957,0.9033190011978149,0.0001,663.46
35,44.76191711425781,35.832054138183594,0.9029849767684937,0.0001,682.91
36,44.31095886230469,35.60606384277344,0.9034441113471985,0.0001,702.27
37,43.87699508666992,35.39213180541992,0.9038875102996826,0.0001,721.79
38,43.45858383178711,35.188716888427734,0.9035485982894897,0.0001,740.87
39,43.05452346801758,34.99610137939453,0.903238832950592,0.0001,760.71
40,42.66388702392578,34.81235885620117,0.9025090932846069,0.0001,780.04
41,42.28577423095703,34.63691711425781,0.9027276635169983,0.0001,798.94
42,41.91952896118164,34.47126770019531,0.9017720222473145,0.0001,818.88
43,41.564395904541016,34.31196975708008,0.9009336829185486,0.0001,836.04
44,41.219749450683594,34.160274505615234,0.8991289734840393,0.0001,855.49
45,40.884979248046875,34.015716552734375,0.8982418775558472,0.0001,872.58
46,40.559600830078125,33.877986907958984,0.8977485299110413,0.0001,892.29
47,40.24306869506836,33.74601745605469,0.8968048691749573,0.0001,911.4
48,39.93483352661133,33.61976623535156,0.896134078502655,0.0001,931.15
49,39.63488006591797,33.499916076660156,0.8959324955940247,0.0001,948.64
50,39.34260177612305,33.38435363769531,0.8952617049217224,0.0001,965.27
51,39.057552337646484,33.27518844604492,0.8946264982223511,0.0001,984.61
52,38.77957534790039,33.170413970947266,0.8941399455070496,0.0001,1004.17
53,38.508079528808594,33.07002639770508,0.894169270992279,0.0001,1023.31
54,38.24300765991211,32.973670959472656,0.8935790061950684,0.0001,1043.13
55,37.984039306640625,32.88125991821289,0.8933879733085632,0.0001,1060.07
56,37.73093795776367,32.79186248779297,0.8933879733085632,0.0001,1076.76
57,37.483524322509766,32.70668029785156,0.8929239511489868,0.0001,1093.47
58,37.24146270751953,32.62459945678711,0.8930813074111938,0.0001,1110.85
59,37.00450897216797,32.54481887817383,0.8936434388160706,0.0001,1128.11
60,36.77268600463867,32.46859359741211,0.8933805227279663,0.0001,1144.86
61,36.5455436706543,32.39459991455078,0.8930814862251282,0.0001,1164.41
62,36.32299041748047,32.32329177856445,0.8931745886802673,0.0001,1184.08
63,36.10504150390625,32.25461959838867,0.893069863319397,0.0001,1203.15
64,35.891300201416016,32.188907623291016,0.8928295969963074,0.0001,1223.02
65,35.681785583496094,32.125083923339844,0.8923720717430115,0.0001,1242.29
66,35.47590637207031,32.06338119506836,0.8925190567970276,0.0001,1261.41
67,35.274051666259766,32.003639221191406,0.8931670784950256,0.0001,1281.34
68,35.07583999633789,31.946102142333984,0.8931670784950256,0.0001,1297.98
69,34.881324768066406,31.890586853027344,0.8941176533699036,0.0001,1316.29
70,34.690208435058594,31.83656883239746,0.8937613368034363,0.0001,1335.97
71,34.50259017944336,31.784414291381836,0.8930891156196594,0.0001,1355.31
72,34.31804275512695,31.734800338745117,0.892325758934021,0.0001,1374.81
73,34.13669204711914,31.686429977416992,0.8921307921409607,0.0001,1394.49
74,33.958370208740234,31.639211654663086,0.89182049036026,0.0001,1413.64
75,33.7830696105957,31.594036102294922,0.8914054036140442,0.0001,1433.34
76,33.6104736328125,31.55107879638672,0.8909618854522705,0.0001,1450.65
77,33.44068145751953,31.5086727142334,0.8903647065162659,0.0001,1469.28
78,33.273677825927734,31.46823501586914,0.8900970816612244,0.0001,1489.0
79,33.109310150146484,31.429895401000977,0.8901338577270508,0.0001,1508.29
80,32.94758224487305,31.392011642456055,0.8895408511161804,0.0001,1527.39
81,32.78816223144531,31.356157302856445,0.8900083899497986,0.0001,1547.24
82,32.63114929199219,31.321569442749023,0.8896278142929077,0.0001,1566.45
83,32.47654724121094,31.287872314453125,0.8895125389099121,0.0001,1585.66
84,32.32433319091797,31.25539779663086,0.8894245624542236,0.0001,1603.1
85,32.174198150634766,31.224580764770508,0.8890282511711121,0.0001,1620.41
86,32.02641296386719,31.194549560546875,0.8884633779525757,0.0001,1636.46
87,31.880502700805664,31.164918899536133,0.8890261650085449,0.0001,1653.04
88,31.736724853515625,31.13740348815918,0.8886139988899231,0.0001,1672.77
89,31.5952091217041,31.11041831970215,0.8891767263412476,0.0001,1692.1
90,31.455453872680664,31.084381103515625,0.8889292478561401,0.0001,1711.54
91,31.317691802978516,31.05865478515625,0.8891542553901672,0.0001,1728.87
92,31.181745529174805,31.033918380737305,0.8894017934799194,0.0001,1745.85
93,31.047767639160156,31.010969161987305,0.8895065784454346,0.0001,1762.45
94,30.915525436401367,30.98770523071289,0.8888798356056213,0.0001,1779.64
95,30.784936904907227,30.96571922302246,0.888716995716095,0.0001,1799.02
96,30.65627098083496,30.944595336914062,0.8890804648399353,0.0001,1815.68
97,30.529151916503906,30.923608779907227,0.8888128399848938,0.0001,1832.3
98,30.403507232666016,30.903928756713867,0.8898295164108276,0.0001,1849.79
99,30.279619216918945,30.884984970092773,0.8891612887382507,0.0001,1866.97
