epoch,train_loss,val_loss,val_wer,lr,time_elapsed
0,,136.9955596923828,0.9822486639022827,0.0001,48.12
1,246.2706298828125,98.19593811035156,0.8621130585670471,0.0001,93.02
2,156.77334594726562,66.37632751464844,0.7154732942581177,0.0001,137.47
3,100.91448211669922,55.23342514038086,0.6737644076347351,0.0001,182.87
4,62.6197624206543,50.7205924987793,0.6681802272796631,0.0001,227.85
5,40.561222076416016,48.90138244628906,0.6616025567054749,0.0001,273.57
6,27.543615341186523,49.485355377197266,0.6457799077033997,0.0001,319.42
7,18.313732147216797,51.42471694946289,0.6514753103256226,0.0001,364.02
8,12.754444122314453,55.89791488647461,0.6513075232505798,0.0001,409.51
9,9.069981575012207,60.94050598144531,0.6513881087303162,0.0001,454.59
10,6.230482578277588,58.72417449951172,0.6390095949172974,0.0001,499.42
11,4.520635604858398,61.18937683105469,0.6382442712783813,0.0001,544.69
12,3.2782280445098877,62.128910064697266,0.6391763091087341,0.0001,591.02
13,2.208569288253784,64.98719024658203,0.6306231021881104,0.0001,629.96
14,1.7527837753295898,66.73411560058594,0.6377596259117126,0.0001,674.71
15,1.3799657821655273,69.19322204589844,0.6311886310577393,0.0001,719.6
16,1.3995517492294312,70.31453704833984,0.6316542625427246,0.0001,764.8
17,0.9820071458816528,72.45667266845703,0.6367770433425903,0.0001,809.84
18,0.7757415175437927,73.40863800048828,0.632098913192749,0.0001,848.54
19,0.8167434334754944,79.79235076904297,0.6361210346221924,0.0001,886.93
20,0.6770493984222412,77.29981994628906,0.6356868743896484,0.0001,925.65
21,0.8238431811332703,80.48755645751953,0.6281008124351501,0.0001,963.74
22,0.4769923686981201,82.67980194091797,0.6279659271240234,0.0001,1009.93
23,0.37221768498420715,85.94725036621094,0.6375200152397156,0.0001,1048.15
24,0.6766031384468079,85.89458465576172,0.636777400970459,0.0001,1087.0
25,0.44351524114608765,82.8346939086914,0.642225444316864,0.0001,1125.31
26,0.33905237913131714,84.2705078125,0.6346538066864014,0.0001,1164.17
27,0.32315757870674133,84.92781066894531,0.628322958946228,0.0001,1209.17
28,0.4852822721004486,89.95736694335938,0.6358829736709595,0.0001,1254.84
29,0.26041534543037415,87.7053451538086,0.6318459510803223,0.0001,1453.71
30,0.311434268951416,82.6145248413086,0.6289045810699463,0.0001,1498.55
31,0.308855801820755,88.70238494873047,0.6396225690841675,0.0001,1536.91
32,0.48641613125801086,84.77326965332031,0.6317053437232971,0.0001,1581.98
33,0.3880239427089691,84.03526306152344,0.6266529560089111,0.0001,1620.55
34,0.5030876398086548,88.60064697265625,0.6285881400108337,0.0001,1658.64
35,0.4232737421989441,87.29965209960938,0.6336897611618042,0.0001,1697.6
36,0.251471608877182,87.78106689453125,0.6220961809158325,0.0001,1736.95
37,0.2068815529346466,89.41946411132812,0.6291599869728088,0.0001,1775.43
38,0.49893414974212646,91.36064910888672,0.6354755163192749,0.0001,1814.84
39,0.408017098903656,93.31822967529297,0.628341555595398,0.0001,1854.04
40,0.3098897337913513,94.74195861816406,0.6251771450042725,0.0001,1900.36
41,0.23314741253852844,90.40237426757812,0.6310909986495972,0.0001,1939.02
42,0.48749879002571106,87.1109390258789,0.630206286907196,0.0001,1977.88
43,0.34778064489364624,97.79513549804688,0.6274821162223816,0.0001,2016.45
44,0.18612419068813324,97.79163360595703,0.6388316750526428,0.0001,2055.26
45,0.33019310235977173,93.2669906616211,0.6301694512367249,0.0001,2100.28
46,0.39911088347435,95.74188232421875,0.6326401829719543,0.0001,2139.17
47,0.3237706124782562,93.78607940673828,0.6291841268539429,0.0001,2177.41
48,0.1670401394367218,98.65745544433594,0.6271735429763794,0.0001,2222.45
49,0.17624090611934662,91.91553497314453,0.6252821683883667,0.0001,2261.24
