epoch,train_loss,val_loss,val_wer,lr,time_elapsed
0,,47.989166259765625,1.0,0.0001,24.86
1,81.95291137695312,40.97743225097656,0.9948084950447083,0.0001,58.24
2,45.55387496948242,34.49309158325195,0.9601272344589233,0.0001,91.74
3,38.99025344848633,29.81878089904785,0.9114928245544434,0.0001,124.66
4,32.4060173034668,25.76334571838379,0.8879152536392212,0.0001,158.12
5,26.227725982666016,21.918136596679688,0.8445072174072266,0.0001,191.37
6,20.718297958374023,20.01740074157715,0.8359105587005615,0.0001,224.98
7,15.644692420959473,17.01548194885254,0.8071935176849365,0.0001,258.05
8,11.889286041259766,14.997061729431152,0.7990574836730957,0.0001,291.15
9,8.7505521774292,15.577325820922852,0.8007299304008484,0.0001,324.78
10,6.309723377227783,12.68707275390625,0.8038892149925232,0.0001,358.44
11,4.719440460205078,13.094330787658691,0.8522166013717651,0.0001,392.24
12,3.3184921741485596,11.204793930053711,0.8061469197273254,0.0001,426.44
13,2.4393277168273926,11.056171417236328,0.8009322881698608,0.0001,459.91
14,1.453104019165039,10.845553398132324,0.8081634640693665,0.0001,494.03
15,1.1740248203277588,10.672553062438965,0.79934161901474,0.0001,527.99
16,0.9569893479347229,11.35572624206543,0.7604565024375916,0.0001,561.89
17,0.6855322122573853,12.633005142211914,0.7701619863510132,0.0001,589.08
18,0.7073779106140137,10.66612720489502,0.7696958184242249,0.0001,616.59
19,0.5727072358131409,9.903934478759766,0.7736329436302185,0.0001,650.39
20,0.4041730463504791,9.745426177978516,0.761894941329956,0.0001,683.39
21,0.43846651911735535,10.150444030761719,0.7679132223129272,0.0001,717.38
22,0.4348028898239136,9.802305221557617,0.7641317844390869,0.0001,751.21
23,0.2621646523475647,10.334251403808594,0.7668420672416687,0.0001,778.29
24,0.2147902548313141,9.808967590332031,0.7736051678657532,0.0001,805.77
25,0.1809646487236023,10.408833503723145,0.7707214951515198,0.0001,839.56
26,0.1905478537082672,10.415933609008789,0.8165162801742554,0.0001,867.07
27,0.35182809829711914,9.54817008972168,0.8032773733139038,0.0001,893.92
28,0.33805540204048157,9.375483512878418,0.7738631367683411,0.0001,921.9
29,0.17457421123981476,9.246134757995605,0.7849659323692322,0.0001,955.63
30,0.08205746114253998,9.493684768676758,0.8149005174636841,0.0001,983.71
