epoch,train_loss,val_loss,val_wer,lr,time_elapsed
0,,153.2978057861328,0.9946863055229187,0.0001,92.32
1,338.8340148925781,138.9613800048828,0.9975428581237793,0.0001,180.34
2,189.92828369140625,116.97408294677734,0.9579131603240967,0.0001,269.75
3,169.46629333496094,85.83872985839844,0.8303011059761047,0.0001,362.08
4,130.3912353515625,68.12995910644531,0.7576629519462585,0.0001,450.52
5,91.91419982910156,57.942562103271484,0.7195013165473938,0.0001,537.67
6,65.14175415039062,53.32834243774414,0.7149331569671631,0.0001,616.5
7,47.18462371826172,50.016178131103516,0.7159488797187805,0.0001,704.31
8,34.73664474487305,50.67152404785156,0.713466227054596,0.0001,780.05
9,25.910202026367188,48.674137115478516,0.71688312292099,0.0001,868.08
10,20.053878784179688,48.24463653564453,0.7142919301986694,0.0001,957.47
11,14.88155746459961,51.29720687866211,0.7123769521713257,0.0001,1046.67
12,11.465981483459473,51.25302505493164,0.715793788433075,0.0001,1129.67
13,8.088699340820312,51.33154296875,0.7223820090293884,0.0001,1216.16
14,6.077857494354248,54.445247650146484,0.7189562320709229,0.0001,1301.65
15,4.633079528808594,55.539981842041016,0.7250778079032898,0.0001,1391.3
16,3.770094394683838,55.50358581542969,0.7313790917396545,0.0001,1481.79
17,2.71087908744812,57.9930305480957,0.7208863496780396,0.0001,1569.71
18,2.024275541305542,59.25123977661133,0.7246133089065552,0.0001,1658.69
19,1.7533208131790161,64.94445037841797,0.7147734761238098,0.0001,1749.32
